feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,Fraud
2.9244980812072754,1.5082846879959106,0.5463089346885681,-1.76432085,0.09021499,-3.219349623,1.322574257850647,-2.416643858,-1.49101007,2.477337598800659,0.573099673,-0.354542315,1.062137246131897,1.1054247617721558,0.5630791783332825,3.3744683265686035,-0.680074215,0.915600836,-4.51380682,2.021397352218628,-1.128097296,-2.148326635,0
3.672875642776489,-0.110701673,-4.544112206,0.9561717510223388,3.431929827,-1.759382129,4.166818141937256,-5.747635841,1.4946879148483276,-2.524537802,4.302401065826416,-0.26513496,-0.070935883,1.7097251415252686,-3.766448736,-2.111126661,2.600341797,-1.392359495,-4.250163078,1.219725489616394,-0.964153886,-3.562747955,0
3.672875165939331,-0.11070139,-4.544113159,0.956171453,3.431929111480713,-1.759382248,4.166818141937256,-5.747635841,1.494687319,-2.52453804,4.302402019500732,-0.265134245,-0.07093554,1.7097243070602417,-3.766449213,-2.111126184,2.6003425121307373,-1.392359734,-4.250162125,1.2197253704071045,-0.964153826,-3.562747478,0
0.4001881778240204,1.2611082792282104,-1.545935631,-0.333683908,-0.046053987,0.8350747227668762,-0.273777217,-3.343530416,1.2227988243103027,-1.582158327,1.9766795635223389,-0.275417805,0.1221260428428649,-0.339286208,-2.480839968,0.075575218,1.0049296617507937,-0.59780407,-1.489277363,4.072019577026367,-0.090947464,-1.571633339,0
0.4828506112098694,1.0853489637374878,-1.381389976,-0.301091522,-0.349862218,0.8120115995407104,-0.404360712,-3.572463512,1.4350574016571045,-1.227344155,1.6829431056976318,-0.464513719,0.1788423210382461,-0.361022264,-2.17387867,0.3787913024425506,0.7931560277938843,-0.644866288,-1.639537692,3.760173082351685,-0.021255733,-1.595425606,0
3.6380131244659424,-0.097344846,-4.531367302,0.9323198199272156,3.401930570602417,-1.768870473,4.135905742645264,-5.712874889,1.4665836095809937,-2.521742582,4.314742088317871,-0.226341397,-0.058427472,1.676345705986023,-3.818417788,-2.080542326,2.637084961,-1.401028633,-4.192547321,1.2332639694213867,-0.977876902,-3.559427023,0
3.285949230194092,-0.6434201,-4.355263233,0.1543238759040832,3.5086143016815186,-3.138914824,4.120004653930664,-4.34311533,0.7788400650024414,-1.204683781,3.490894317626953,0.8743829727172852,0.3953590095043182,1.1445316076278689,-4.495390892,-0.891295433,1.9395571947097776,-0.391018033,-4.046439648,0.008492972,-2.881497383,-4.450984001,0
3.637087821960449,-0.096990064,-4.531028271,0.9316868782043456,3.4011340141296387,-1.769121766,4.135085105895996,-5.711952686,1.465837836265564,-2.521668673,4.315070152282715,-0.225311995,-0.05809531,1.6754597425460815,-3.819797039,-2.079730511,2.6380600929260254,-1.401259065,-4.191018105,1.233623981,-0.97824049,-3.559337854,0
2.1077449321746826,0.2118580341339111,-5.269826889,0.6307926177978516,3.100737333297729,-2.348211527,3.7603180408477774,-4.253518105,1.0335694551467896,-1.853247762,4.993612766265869,1.7318421602249146,1.0799554586410522,-0.389836848,-6.079761982,-0.937634289,3.845858573913574,-1.391914487,-2.193451881,-0.089410342,-1.880801201,-3.300243855,0
3.672660827636719,-0.110619612,-4.544033527,0.9560245275497437,3.4317448139190674,-1.75944066,4.166627407073975,-5.747422218,1.494514823,-2.524521112,4.302477836608887,-0.264896154,-0.070858784,1.7095197439193726,-3.766768694,-2.110938311,2.6005682945251465,-1.392412901,-4.249808311,1.2198092937469482,-0.964238465,-3.56272769,0
0.4167184829711914,1.3867287635803225,-1.803628206,-0.36200577,0.2760680019855499,0.716498613,-0.07292258,-3.217064857,1.0811669826507568,-1.858385205,2.304493904113769,-0.037155658,0.1798911690711975,-0.364057928,-2.892936945,-0.150420785,1.315557599067688,-0.599360049,-1.36619699,4.1992058753967285,-0.223764986,-1.640409946,0
1.8809895515441892,0.3074151873588562,-5.032069683,0.6346377730369568,2.889785051345825,-2.135138988,3.4961342811584477,-4.075377464,0.9656609892845154,-1.787094951,4.825972080230713,1.651855707168579,1.022788643836975,-0.502133191,-5.902181625,-0.874892712,3.708597660064697,-1.363723993,-2.029896021,0.1043041497468948,-1.749459267,-3.131167889,0
3.649537563323975,-0.101759687,-4.535579681,0.9402044415473938,3.411846638,-1.765733242,4.146123886108398,-5.724366188,1.4758743047714231,-2.522666931,4.310662746429443,-0.239165813,-0.06256213,1.6873799562454224,-3.801237345,-2.090652466,2.624938488006592,-1.39816308,-4.211593151,1.2287896871566772,-0.973339558,-3.560523987,0
0.4996030330657959,1.0647603273391724,-1.359022379,-0.306869,-0.385347933,0.8009410500526428,-0.419330865,-3.59962225,1.4538921117782593,-1.196318746,1.654921531677246,-0.478309333,0.1841223686933517,-0.354319721,-2.152030706,0.4142931997776031,0.7780378460884094,-0.652394116,-1.652385592,3.738253593444824,-0.022880152,-1.609164476,0
3.640643358230591,-0.098352343,-4.532327652,0.9341195225715636,3.404193639755249,-1.768153667,4.138237953186035,-5.715497971,1.4687045812606812,-2.521953344,4.313810825,-0.229269028,-0.059371267,1.6788638830184937,-3.814495325,-2.082849979,2.6343119144439697,-1.400374532,-4.196894646,1.232243299484253,-0.976840794,-3.559676886,0
1.9475468397140503,0.3021609783172607,-5.126614094,0.6263415813446045,2.934464931488037,-2.211425781,3.578944206237793,-4.149452686,0.9768820405006408,-1.823973536,4.924995422363281,1.699449658,1.063765525817871,-0.482322454,-6.005482674,-0.875588596,3.8016183376312256,-1.401508212,-2.054432392,0.068987757,-1.774859667,-3.171769142,0
-0.109129354,0.757162333,0.5980456471443176,-0.737009823,0.6035178303718567,0.031029787,-0.191511378,1.0875489711761477,0.8981523513793945,-0.132866383,0.2504155039787292,1.5683722496032717,0.040960483,-0.550641,-1.113499284,0.2732377052307129,2.0066070556640625,1.0865243673324585,-0.115667447,-0.174159899,-0.724957347,-0.742593706,0
-0.165699661,0.7842468023300171,0.7458752989768982,-0.732878506,0.5810838341712952,0.1455136090517044,-0.22238037,1.1639591455459597,0.950282872,-0.144383729,0.2506113350391388,1.6347393989562988,-0.043956693,-0.492172748,-1.033144712,0.3086666166782379,2.0608339309692383,1.1714792251586914,-0.169724032,-0.198974147,-0.691526771,-0.724677563,0
-0.782596469,0.8948261737823486,1.6998943090438845,-0.711940825,0.070299782,0.8962259292602539,-0.487684429,1.878724217414856,1.2022374868392944,-0.296396524,0.006314851,1.972116470336914,-0.751891673,-0.072110437,-0.523267388,0.4279670119285583,2.2383251190185547,1.7915080785751345,-0.485882014,-0.059043374,-0.419307202,-0.455685496,0
4.878057956695557,0.7152220010757446,-3.508043766,2.098918914794922,1.7656540870666504,-0.588353097,4.513340950012207,-7.563848019,4.040857315063477,-1.468613386,1.8338704109191892,-1.299773335,-0.168397397,1.5346064567565918,-1.167957425,-0.149471387,0.5154058933258057,-1.159406543,-4.385566711,1.5924092531204224,-0.063604876,-2.96061182,0
-0.731935322,0.8891004323959351,1.6285110712051392,-0.711062968,0.1194027811288833,0.8431392908096313,-0.465800077,1.8182944059371948,1.1873153448104858,-0.283630222,0.032517914,1.9501694440841677,-0.695701241,-0.105669983,-0.562298775,0.422418863,2.2311277389526367,1.744199514389038,-0.465019822,-0.078085199,-0.440798521,-0.481033176,0
4.886108398,0.7128372192382812,-3.513967037,2.1036744117736816,1.7699403762817385,-0.591651738,4.522686004638672,-7.572109699,4.046868801116943,-1.46744895,1.834864854812622,-1.303002477,-0.168035537,1.5382226705551147,-1.164546371,-0.151902616,0.5149323344230652,-1.160302877,-4.394532681,1.5847426652908323,-0.062121563,-2.96222806,0
1.0256394147872925,1.1366980075836182,-2.898836136,-0.116184503,1.0983716249465942,-0.470284998,1.152889370918274,-3.694429159,0.5837851166725159,-1.987204909,3.671243667602539,0.5507512092590332,0.4902909696102142,-0.372829348,-4.252524376,-0.383147538,2.7511775493621826,-1.334324002,-1.35099721,2.944746732711792,-0.488822222,-2.096412182,0
3.672873735427856,-0.110700682,-4.544111252,0.9561697244644164,3.4319276809692383,-1.759383321,4.166816234588623,-5.747633934,1.4946855306625366,-2.524538279,4.302402496337891,-0.265131801,-0.070934936,1.7097231149673462,-3.766452789,-2.111124516,2.6003451347351074,-1.39236033,-4.25015831,1.219726324081421,-0.964154959,-3.562748194,0
1.8382172584533687,0.3090052902698517,-4.990029812,0.6545682549476624,2.872382640838623,-2.087154388,3.4591851234436035,-4.032408714,0.9648358821868896,-1.757999301,4.7726030349731445,1.6194462776184082,1.0012943744659424,-0.519400537,-5.831887245,-0.882879674,3.6477792263031006,-1.340632558,-2.025190353,0.1040046513080596,-1.726248503,-3.096841574,0
3.676429510116577,-0.112063177,-4.545410633,0.9586032629013062,3.434987545013428,-1.758414984,4.169969081878662,-5.751179695,1.4975526332855225,-2.524823427,4.301143169403076,-0.269089431,-0.07221099,1.7131277322769165,-3.761151075,-2.114244223,2.5965962409973145,-1.391475677,-4.256035805,1.2183456420898438,-0.962755024,-3.563086748,0
-0.505762517,0.8212089538574219,1.221980094909668,-0.739911079,0.2483400255441665,0.4980989694595337,-0.369321615,1.5703542232513428,1.0479156970977783,-0.230201483,0.072028533,1.7795324325561523,-0.420280606,-0.267315507,-0.772394121,0.3440442383289337,2.105907678604126,1.487454175949097,-0.307522655,-0.067843556,-0.547646046,-0.553102553,0
4.8160600662231445,0.7335846424102783,-3.46243,2.062293529510498,1.732643723487854,-0.562953055,4.441372871398926,-7.500227451,3.9945647716522217,-1.477579474,1.826213240623474,-1.274904966,-0.171181545,1.5067576169967651,-1.194224,-0.130750865,0.519054651,-1.152503252,-4.31652689,1.6514475345611572,-0.075027518,-2.948166132,0
4.816059589385986,0.7335848808288574,-3.462429762,2.062293529510498,1.732643961906433,-0.562952816,4.441372871398926,-7.500226974,3.994564294815064,-1.477579594,1.826213240623474,-1.274904847,-0.171181694,1.506757378578186,-1.194224,-0.130750805,0.519054651,-1.152503252,-4.316526413,1.6514475345611572,-0.075027563,-2.948165655,0
5.384440898895264,6.186476707458496,5.332951545715332,-4.403188705,5.156692981719971,-2.075625181,2.181728839874268,-3.989512444,-0.073463768,3.698205947875977,5.657315731048584,6.214630603790283,0.2472144812345504,1.302032470703125,-1.793743014,10.024447441101074,5.055023670196533,4.645416736602783,-8.538897514,1.9133031368255613,-5.081167698,-7.973769188,0
0.4971171617507934,0.398306668,0.7585946917533875,-0.079637334,-1.1667068,-0.247379974,0.2652964293956756,-0.865090966,1.468008279800415,1.6269807815551758,-0.642767668,0.2795896828174591,0.2039428353309631,-0.288753629,0.7637755274772644,2.1704506874084477,0.5627811551094055,0.6456077694892883,-1.667744279,-1.270947814,0.3595081269741058,-0.167905107,0
0.7780741453170776,0.6983733177185059,-0.707809269,-0.534261227,-0.947729826,0.7348564267158508,-0.948600352,-4.002193451,1.703822374343872,-0.732914984,0.8914379477500916,-0.742675722,0.2574610412120819,-0.233047962,-1.769333959,1.1266160011291504,0.3114354014396667,-0.69430095,-1.672552466,3.638414144515991,-0.281041622,-2.081866264,0
0.7784410119056702,0.6980350017547607,-0.707066715,-0.534778774,-0.948409021,0.7345107793807983,-0.949056506,-4.00235796,1.703882336616516,-0.732752264,0.8908664584159851,-0.742635667,0.2573963403701782,-0.23264122,-1.769321561,1.1272175312042236,0.3113519251346588,-0.694323063,-1.67246592,3.638699531555176,-0.281470507,-2.082452297,0
0.1035153791308403,1.6120694875717163,-2.902691841,0.9044498801231384,0.5844014286994934,1.323091983795166,0.6775251030921936,-3.838039637,1.5524648427963257,-1.436800122,3.263820171356201,-0.54517293,0.495224655,-0.713120818,-1.970639825,-0.649496496,0.7703073620796204,-0.915404499,-2.137987852,3.2387635707855225,0.960444987,-0.423011512,0
5.780921936035156,2.2432100772857666,-3.159959078,-4.351890564,3.3847501277923584,-3.163531542,3.344144344329834,-8.550375938,0.5328996777534485,-7.227073193,9.921881675720217,4.789392948150635,-0.540580034,3.392627239227295,-12.1198616,1.2926424741744995,12.398225784301758,-2.707031488,-3.067357302,6.265372753143311,-3.004089355,-7.901449203,0
0.053435341,1.5429493188858032,-2.611870527,-0.038975112,0.4228860735893249,0.5838931202888489,0.3989117741584778,-2.883719683,1.4611471891403198,-1.780835629,2.5029826164245605,0.2596039474010467,0.4678395986557007,-0.915622354,-3.344711781,-0.437273771,1.7751967906951904,-0.36884588,-1.5639503,3.623720645904541,-0.090804815,-1.305698276,0
-0.388485342,3.2406201362609863,7.4645915031433105,-2.371841908,-1.080285311,2.8547122478485107,-1.745340586,0.8259515166282654,3.2036852836608887,1.970962643623352,0.7813380360603333,4.240809917449951,-2.536423206,0.8214157223701477,1.1505403518676758,6.001227378845215,5.953434944152832,4.341803073883057,-4.997463703,-0.64800781,0.075207062,-2.403041363,0
2.889228105545044,1.4720852375030518,0.5011024475097656,-1.733587503,0.077380262,-3.211899519,1.3171552419662476,-2.377017975,-1.473236203,2.4525814056396484,0.5455446839332581,-0.366103292,1.0754258632659912,1.0817269086837769,0.5487029552459717,3.308705568313598,-0.686578214,0.8964409232139587,-4.451695919,1.984796524047852,-1.113649607,-2.110070229,0
0.8337938785552979,-0.852631927,0.756165624,-1.096967578,-1.935112834,-0.491307467,-0.924031198,-1.828320861,1.1578904390335083,0.2824313342571258,-1.627632737,-0.420255959,0.1158653870224952,0.532357395,-0.403392881,1.958698034286499,0.009295345,-0.070022054,-0.746234477,0.4962635934352875,-0.607705653,-1.512892246,0
2.6232404708862305,0.1147401258349418,-0.434258699,1.0909810066223145,-0.072831117,-1.087420821,2.4600157737731934,-2.68973875,2.3713440895080566,1.8669718503952024,-1.729057074,-0.684897006,0.3326677083969116,-0.000137783,1.4750667810440063,2.193913698196411,-0.509630859,0.3356740176677704,-2.212948561,-2.48723197,0.1278289854526519,-0.734916925,0
0.4930357933044433,-0.690879464,0.2018074542284011,-0.509352684,-1.683418989,-0.450806916,-0.447340459,-1.28509438,1.3840709924697876,0.7008658647537231,-1.323411465,-0.331506938,0.3896829783916473,0.099446088,0.037542071,1.5103803873062134,-0.04770324,0.068412594,-0.882266998,-0.470638931,-0.11675258,-0.642633796,0
-0.113580868,1.3860421180725098,-2.4416821,0.6700960993766785,0.7106869220733643,1.1517142057418823,0.2899070680141449,-3.108511209,1.3408159017562866,-1.218602538,2.3356783390045166,-0.350541949,0.503503144,-1.112670183,-2.275283575,-0.411079615,0.7728844285011292,-0.581167161,-1.539744973,2.886580706,0.2901129722595215,-0.951668918,0
3.670318841934204,1.7415611743927002,-2.3212924,-0.398238301,1.1133668422698977,-1.197590709,2.9051222801208496,-5.756859779,0.8045889735221863,-3.650851011,3.671004056930542,1.063995599746704,-0.726587653,1.4181785583496094,-5.229538441,0.5072950124740601,3.4518747329711914,-1.934051752,-0.839269638,5.196430206298828,-1.392934799,-3.730500937,0
0.5989325046539307,0.836833119,-1.050176144,-0.338327438,-0.742667377,0.8040235638618469,-0.717204809,-3.846955538,1.7228925228118896,-0.789798796,1.1288620233535769,-0.685169697,0.2925685048103332,-0.408996493,-1.837745667,0.8629404902458191,0.4364988803863525,-0.645236671,-1.730995297,3.4868640899658203,-0.106852517,-1.807454467,0
0.1029309704899787,1.6150060892105105,-2.91145587,0.9093932509422302,0.5824894309043884,1.3267372846603394,0.6799381971359253,-3.847859621,1.5606074333190918,-1.439716339,3.271069049835205,-0.545061588,0.499913216,-0.713795066,-1.974240541,-0.650057256,0.768520176,-0.91635406,-2.144598722,3.2463490962982178,0.96221894,-0.42332834,0
10.510712623596191,-0.747930765,-6.608129501,-2.81092906,6.919640541,-10.78642654,9.051754951,-9.914228439,-1.336175561,1.1625391244888306,4.279942512512207,0.1990816295146942,1.577867627,4.575223445892334,-6.116653919,2.263161420822144,-0.150686264,1.222711205482483,-12.59537888,2.381559133529663,-8.222865105,-11.45179749,0
0.054486126,1.5427813529968262,-2.612256289,-0.039909936,0.4231659770011902,0.5825638175010681,0.3994668424129486,-2.884493589,1.4606066942214966,-1.781789184,2.503990650177002,0.2603907585144043,0.4678340554237366,-0.914947867,-3.346776724,-0.437084943,1.7769843339920044,-0.369430184,-1.563803911,3.6243183612823486,-0.091700323,-1.307053328,0
10.91374969482422,2.019655943,-3.766031742,4.084115982055664,5.152935981750488,-2.006675243,10.75428867340088,-11.25740337,4.058973789215088,-4.58340168,2.6391751766204834,-0.507390082,-2.596787453,4.910342693328857,-1.895059466,-0.265939593,1.0735255479812622,-2.503936529,-3.242956877,3.245145797729492,-1.643329859,-5.582323551,0
0.9071863293647766,4.421890258789063,7.626782417297363,-3.01927352,-1.083670735,1.7447941303253174,-1.042132974,-1.460882902,1.1461395025253296,3.519400119781494,2.174846172332764,3.772536039352417,-2.507425547,1.0700057744979858,1.724268674850464,8.574790954589844,4.1509881019592285,3.705728530883789,-6.139335632,1.0442839860916138,-0.287185073,-2.805783272,0
1.4279757738113403,-0.689298868,0.8077012896537781,-0.854059994,-2.05725956,-0.645331502,-0.533384383,-2.36068058,1.742552399635315,0.6428649425506592,-1.894140005,-0.461035103,0.1333561092615127,0.4354033172130584,-0.153392985,2.3626482486724854,-0.089366421,-0.139937058,-0.835128307,0.282860667,-0.623694241,-1.656517029,0
0.879257083,0.4820906221866607,-0.719011247,0.1213298663496971,-1.024882913,0.2971649169921875,-0.071224287,-2.972351313,2.203991413116455,0.1753152310848236,-0.085074052,-0.486291885,0.4736307561397552,-0.493338674,-0.735422134,1.269150972366333,-0.005259388,-0.264864653,-1.387288809,1.4699078798294067,-0.056556091,-1.186976552,0
4.561815262,1.0808807611465454,-3.761606693,2.060955047607422,2.2762417793273926,-0.326468676,4.533697605133057,-7.313007355,3.2511723041534424,-2.12243247,3.0008997917175293,-1.118734598,-0.279355824,1.7054061889648438,-1.467608213,-0.791528404,0.7871332168579102,-1.429334521,-4.086731434,2.3127810955047607,0.2010561525821685,-2.545312166,0
7.230623245239258,-0.040185511,-2.6412251,-2.966125488,3.783941984176636,-7.481557846,5.056922435760498,-5.809347153,-1.976129651,1.9693635702133176,1.2957403659820557,-0.516084015,1.0792711973190308,3.231738328933716,-2.149132252,2.884619713,-1.479334235,1.359341382980347,-8.292891502,2.218968629837036,-5.251496792,-6.99000597,0
0.1030640751123428,1.6143532991409302,-2.90950942,0.9082937240600586,0.5829134583473206,1.3259238004684448,0.6794054508209229,-3.845680237,1.558795690536499,-1.439070344,3.269465208053589,-0.545085132,0.4988699555397033,-0.713640213,-1.973441839,-0.649933934,0.7689213752746582,-0.916146398,-2.143131495,3.244664669036865,0.9618265628814696,-0.423257083,0
0.781162679,0.6956112384796143,-0.703684688,-0.536955893,-0.953084469,0.7324315309524536,-0.951098561,-4.005792141,1.705314279,-0.730542839,0.8880283236503601,-0.743575454,0.2573148012161255,-0.230518177,-1.768347859,1.1315466165542605,0.3107895851135254,-0.695428491,-1.673635602,3.6384918689727774,-0.282600313,-2.085379601,0
7.401099681854248,-0.042622097,-2.770291567,-3.013894796,3.916630268096924,-7.683792114,5.220109939575195,-5.962814331,-1.999128222,2.0205914974212646,1.3549683094024658,-0.487761497,1.1317816972732544,3.2665059566497803,-2.277801752,2.9576234817504883,-1.489835739,1.3973137140274048,-8.491679192,2.228732824325561,-5.424334526,-7.196954727,0
0.5028474926948547,0.6051626205444336,-0.382686108,-0.548217237,-0.633175731,0.7526872754096985,-1.037863851,-2.92041254,1.416612744,-0.536644459,0.2503010928630829,-0.622445881,0.2730428576469421,-0.408778548,-1.313906312,0.9698694348335266,0.042430282,-0.309066683,-1.126107812,2.9405646324157715,-0.390800804,-1.727104664,0
7.538824558258057,-0.031872761,-2.862331867,-3.062247992,4.012040615081787,-7.856974602,5.348103046417236,-6.07010603,-2.027663708,2.080423117,1.4082168340682983,-0.450965464,1.1829982995986938,3.287145137786865,-2.37099719,3.0360100269317627,-1.501732588,1.4275296926498413,-8.633897781,2.2324466705322266,-5.561845779,-7.345132828,0
6.364827156066895,2.4724488258361816,-4.811321735,-1.767015338,5.930574417114258,-3.056676865,5.969086647033691,-9.20195961,2.3794281482696533,-6.047112465,11.105751991271973,6.281320571899414,0.8410832285881042,2.071429491043091,-12.22362328,1.9069163799285889,13.03980541229248,-2.46759367,-3.385943651,1.487807273864746,-3.406462193,-8.135383606,0
0.1880335360765457,1.2632911205291748,-2.121644497,0.3232043385505676,-0.215980694,1.027192234992981,0.008732758,-3.650373459,1.8835906982421875,-1.003932834,2.0659422874450684,-0.508249342,0.4985057115554809,-0.769049466,-1.994624376,0.099836387,0.6873461604118347,-0.605881214,-2.013515949,3.2352488040924072,0.4312780797481537,-1.020308137,0
0.4038366377353668,4.127325057983398,7.767792701721191,-2.870018005,-1.154487848,2.169100522994995,-1.329396009,-0.539918423,1.9756771326065063,3.0598907470703125,1.6793407201766968,4.108792304992676,-2.549475431,0.9689111709594728,1.5224988460540771,7.846538066864014,4.984968662261963,4.108471393585205,-5.889024734,0.4366563856601715,-0.17338714,-2.711600304,0
1.5661535263061523,-0.655568123,0.7486189603805542,-0.692480326,-2.118583918,-0.728386462,-0.302937537,-2.434817314,1.9944932460784912,0.825359583,-2.051605463,-0.443825394,0.1537295579910278,0.3373607695102691,-0.05175646,2.4832658767700195,-0.095901184,-0.111344449,-0.87688458,0.002396076,-0.588795185,-1.609152675,0
6.514910697937012,-0.025928818,-2.165780544,-2.743828535,3.2391040325164795,-6.681009293,4.424322605133057,-5.188834667,-1.851214647,1.8164730072021484,1.089877367019653,-0.569143653,0.9003777503967285,3.011671543121338,-1.682931066,2.643372058868408,-1.411480784,1.1908965110778809,-7.440113544,2.076127052307129,-4.573235035,-6.139678478,0
0.4671864509582519,0.7496955394744873,-0.571575582,-0.502795577,-0.530588269,0.8222187757492065,-0.95664674,-3.025594473,1.4046064615249634,-0.750050068,0.556096613,-0.561901331,0.2589294910430908,-0.408205748,-1.545714617,0.814906657,0.1576647609472274,-0.34890762,-1.181176901,3.2767295837402344,-0.379732639,-1.755601287,0
0.4765667617321014,0.6995689868927002,-0.49472627,-0.527695477,-0.564750612,0.7994621992111206,-0.995133877,-2.978096724,1.403088092803955,-0.680555582,0.4365943372249603,-0.580170155,0.2599713206291199,-0.409770131,-1.471143246,0.8707055449485779,0.1170255616307258,-0.328675568,-1.151660442,3.1711175441741943,-0.394729942,-1.75535202,0
0.4932377934455871,0.6402112245559692,-0.420362175,-0.543939054,-0.60864073,0.7691851854324341,-1.024671197,-2.938352346,1.409821391105652,-0.592382371,0.3172138333320617,-0.604397595,0.2673193514347076,-0.407321602,-1.374627352,0.9333983659744264,0.070300072,-0.314760447,-1.132403255,3.031641721725464,-0.396325529,-1.740843296,0
0.2833689153194427,1.2236227989196775,-1.273741126,-0.212559968,-0.070808664,1.0382407903671265,-0.538981616,-3.105075836,1.3265228271484375,-1.367234111,1.6031311750411987,-0.316409558,0.2796043455600738,-0.429323167,-2.091751575,0.1606836467981338,0.4677124917507171,-0.430143207,-1.304330587,4.031283855438232,-0.223023847,-1.559046745,0
0.1034424975514411,1.6124323606491089,-2.903774261,0.9050605297088624,0.5841653943061829,1.323542833328247,0.6778225898742676,-3.839251995,1.5534709692001345,-1.437159896,3.264714479446411,-0.545159459,0.4958040714263916,-0.713205099,-1.971084476,-0.649565518,0.7700859308242798,-0.915521145,-2.138804197,3.2397003173828125,0.9606637954711914,-0.423050851,0
5.432724952697754,2.112758159637451,-3.263602495,-4.175186634,3.139188051223755,-3.145847797,3.1826372146606445,-8.184504509,0.4417694807052612,-6.926634312,9.577706336975098,4.524307727813721,-0.427561015,3.1584627628326416,-11.77231216,1.1048506498336792,11.845904350280762,-2.665899277,-2.949709892,6.132259845733643,-2.860473394,-7.509747505,0
0.7968664765357971,-0.878920674,0.743314803,-1.062550664,-1.961381078,-0.511939764,-0.893348634,-1.771622777,1.1558209657669067,0.3070815205574035,-1.646229506,-0.400822908,0.1134127378463745,0.5244474411010742,-0.401911795,1.948759913444519,0.01565817,-0.057309918,-0.744050205,0.4183952808380127,-0.601360381,-1.48388207,0
9.546130180358888,-0.74001193,-6.974667072,0.9382017850875854,5.3367109298706055,-5.423250198,9.113013268,-11.69099045,1.2121553421020508,-4.240797997,7.161168098449707,-1.753699064,-0.570731878,6.636991024017334,-4.3124156,-2.926256895,3.570107698440552,-2.745172024,-9.989676476,2.865858793258667,-1.242539883,-6.574338436,0
0.566882849,-0.813084364,0.5612164735794067,-0.891433001,-2.053189278,-0.603967249,-0.693391442,-1.307935953,1.4348156452178955,0.604989767,-1.654080391,-0.197952896,0.2288405150175094,0.2581478953361511,-0.289130539,1.8263630867004397,0.2057612985372543,0.1669584363698959,-0.874075294,-0.154626817,-0.416786492,-1.084744096,0
9.220171928405762,1.8434897661209104,-3.796945333,3.1158618927001958,4.225529670715332,-1.714102507,9.052869797,-10.41749382,3.2451562881469727,-4.522538185,3.5712242126464844,-0.496262848,-2.259412527,4.488492488861084,-2.418093204,-0.522514343,1.6549577713012695,-2.596636057,-3.416311264,3.7706217765808105,-1.047986507,-4.821147442,0
4.371336460113525,0.4999532401561737,1.3734785318374634,2.134993553161621,-0.067458853,-0.042876221,3.347658157348633,-5.107914448,3.5047600269317627,1.8923046588897705,-2.828505993,-0.727721274,-1.104817271,0.4052479863166809,2.0859134197235107,4.376453399658203,-0.552285969,-0.263517827,-1.458821297,-2.806045055,-0.178597718,-2.226117373,0
4.318561553955078,0.4927233755588531,1.361798644065857,2.1199638843536377,-0.087579377,-0.033877008,3.309398651123047,-5.060619831,3.4883711338043213,1.8838088512420652,-2.812266588,-0.719118178,-1.091807008,0.3893922865390777,2.069445371627808,4.348762035369873,-0.544977248,-0.26181227,-1.438971519,-2.796552181,-0.167567819,-2.193897247,0
4.845373630523682,0.6987079381942749,1.629894495010376,2.2727510929107666,0.2291371971368789,-0.022319395,3.724847316741944,-5.443950176,3.618807792663574,1.8661181926727293,-2.959046125,-0.669833481,-1.331996083,0.570255458,2.1790590286254883,4.667948722839356,-0.531760275,-0.187620178,-1.560811996,-2.754184008,-0.359401017,-2.603773355,0
0.456188828,4.184688091278076,7.796600341796875,-2.901145935,-1.14903748,2.139950991,-1.30878222,-0.63359201,1.898967146873474,3.119861602783203,1.741532564163208,4.098409175872803,-2.556893826,0.9841119647026062,1.5499953031539917,7.961318969726562,4.927858352661133,4.091789722442627,-5.945427418,0.5088404417037964,-0.186712608,-2.736665249,0
0.4815777838230133,1.5477406978607178,-2.618196726,-0.181669682,0.2299106270074844,0.4352670907974243,0.5418441891670227,-3.558149099,1.343230366706848,-2.153009653,3.176196813583374,0.2732372283935547,0.3510948121547699,-0.29483214,-3.519113541,-0.417818367,1.9465504884719849,-0.758610845,-1.793214798,4.289570331573486,-0.028732613,-1.494886041,0
3.092277765274048,0.06594418,-0.647025049,1.501512050628662,0.1795084476470947,-1.110937953,2.905252695083618,-3.167949677,2.6339032649993896,1.9394943714141848,-1.826473117,-0.932274818,0.311379999,0.023960162,1.7615196704864502,2.115342617034912,-0.801452041,0.1024306640028953,-2.161030293,-2.812989235,0.1931000798940658,-0.749531746,0
2.8838016986846924,1.4507185220718384,0.4763796329498291,-1.72192049,0.07769876,-3.214757204,1.319599747657776,-2.37023139,-1.469673038,2.439552068710327,0.5340661406517029,-0.378175318,1.0797019004821775,1.078443169593811,0.5431861281394958,3.276848793029785,-0.696477294,0.883636475,-4.428833008,1.9706069231033323,-1.11107707,-2.099373817,0
3.053267002105713,-0.792155266,-3.657493591,0.4407181441783905,2.5618786811828613,-1.05734241,2.9362804889678955,-5.53156662,1.501226544380188,-2.815304279,3.3561325073242188,-1.0100528,-0.601414025,2.629767417907715,-2.9347229,-2.369356632,1.459733247756958,-0.82911253,-5.111577988,2.412161350250244,-0.978168905,-3.782797813,0
